Order_ID,Order_Date,Customer_ID,Seller_ID,Order_Status,Payment_Method,Shipping_Mode
O0011765,2024-07-03,C01302,S0019,Completed,COD,Standard
O0011766,2026-02-21,C00277,S0012,Completed,COD,Same Day
O0011767,2024-06-06,C00432,S0070,Completed,Wallet,Express
O0011768,2024-05-06,C01211,S0052,Completed,Credit Card,Same Day
O0011769,2025-04-30,C01463,S0048,Completed,COD,Same Day
O0011770,2025-11-18,C01446,S0033,Completed,Wallet,Express
O0011771,2025-05-03,C01476,S0029,Completed,Credit Card,Express
O0011772,2024-12-09,C00316,S0066,Completed,Debit Card,Standard
O0011773,2026-04-16,C00681,S0051,Completed,Net Banking,Standard
O0011774,2025-12-16,C00391,S0075,Returned,Debit Card,Standard
O0011775,2025-05-25,C01358,S0021,Completed,Net Banking,Standard
O0011776,2025-02-14,C01221,S0084,Completed,Net Banking,Same Day
O0011777,2024-08-20,C01357,S0077,Completed,COD,Express
O0011778,2024-10-24,C00036,S0071,Completed,Credit Card,Express
O0011779,2024-06-14,C00701,S0044,Returned,Net Banking,Same Day
O0011780,2024-01-19,C01596,S0070,Completed,UPI,Express
O0011781,2024-04-28,C00584,S0032,Completed,Credit Card,Express
O0011782,2024-11-17,C01223,S0024,Completed,Wallet,Standard
O0011783,2024-11-18,C00762,S0021,Completed,Wallet,Express
O0011784,2026-05-21,C00977,S0093,Completed,Debit Card,Standard
O0011785,2024-08-13,C00133,S0096,Completed,Credit Card,Standard
O0011786,2025-02-01,C00989,S0029,Completed,Credit Card,Same Day
O0011787,2025-08-19,C00112,S0038,Completed,Debit Card,Same Day
O0011788,2024-05-23,C00792,S0049,Completed,Wallet,Same Day
O0011789,2024-03-02,C00890,S0040,Completed,Net Banking,Same Day
O0011790,2026-01-11,C01974,S0042,Completed,Credit Card,Express
O0011791,2024-11-13,C01351,S0042,Completed,COD,Express
O0011792,2026-04-19,C01174,S0036,Completed,Debit Card,Express
O0011793,2025-06-02,C01785,S0088,Completed,Wallet,Same Day
O0011794,2024-09-15,C00498,S0011,Completed,Wallet,Standard
O0011795,2026-05-18,C01971,S0019,Completed,Credit Card,Express
O0011796,2025-07-27,C00919,S0042,Completed,UPI,Same Day
O0011797,2026-01-28,C00276,S0050,Completed,Wallet,Same Day
O0011798,2025-03-09,C00554,S0003,Completed,COD,Express
O0011799,2024-03-12,C01935,S0083,Pending,Net Banking,Express
O0011800,2025-09-02,C00910,S0056,Completed,Debit Card,Express
O0011801,2025-01-20,C01014,S0014,Completed,Wallet,Standard
O0011802,2024-07-14,C01138,S0096,Pending,UPI,Standard
O0011803,2025-02-19,C00926,S0011,Completed,Wallet,Same Day
O0011804,2026-06-16,C00184,S0094,Completed,Credit Card,Same Day
O0011805,2024-10-11,C00281,S0032,Completed,UPI,Standard
O0011806,2025-09-26,C00733,S0056,Completed,Credit Card,Same Day
O0011807,2025-05-31,C00454,S0019,Completed,Net Banking,Same Day
O0011808,2025-10-02,C01120,S0088,Completed,Net Banking,Standard
O0011809,2025-06-28,C00856,S0039,Completed,Credit Card,Express
O0011810,2026-01-28,C00451,S0033,Completed,Net Banking,Standard
O0011811,2025-04-04,C01390,S0098,Completed,COD,Standard
O0011812,2025-09-05,C01198,S0014,Completed,Net Banking,Same Day
O0011813,2025-08-27,C01566,S0021,Completed,Debit Card,Standard
O0011814,2026-01-27,C00790,S0038,Completed,UPI,Same Day
O0011815,2025-03-06,C01040,S0040,Completed,Debit Card,Standard
O0011816,2024-07-07,C00516,S0095,Completed,Net Banking,Same Day
O0011817,2024-04-22,C01612,S0069,Completed,Net Banking,Standard
O0011818,2026-05-17,C01676,S0006,Pending,Wallet,Express
O0011819,2026-05-22,C00985,S0092,Completed,UPI,Express
O0011820,2024-06-30,C00256,S0072,Completed,Wallet,Express
O0011821,2026-03-23,C01236,S0014,Returned,COD,Same Day
O0011822,2024-05-12,C00342,S0029,Completed,Debit Card,Standard
O0011823,2024-06-09,C00152,S0083,Completed,COD,Standard
O0011824,2025-03-15,C00369,S0093,Completed,Debit Card,Same Day
O0011825,2024-03-22,C00900,S0036,Completed,Debit Card,Express
O0011826,2026-05-16,C01230,S0004,Completed,Wallet,Same Day
O0011827,2025-08-12,C00291,S0003,Completed,Credit Card,Same Day
O0011828,2024-10-08,C00895,S0074,Completed,UPI,Same Day
O0011829,2024-09-07,C00698,S0054,Completed,Credit Card,Express
O0011830,2024-11-19,C01409,S0086,Completed,Debit Card,Express
O0011831,2024-06-14,C00196,S0072,Completed,Debit Card,Same Day
O0011832,2025-05-10,C00791,S0017,Completed,Net Banking,Standard
O0011833,2026-04-06,C00002,S0050,Completed,Net Banking,Standard
O0011834,2025-10-09,C00922,S0099,Completed,COD,Same Day
O0011835,2024-12-29,C00007,S0011,Completed,Debit Card,Standard
O0011836,2026-06-30,C01802,S0054,Completed,COD,Express
O0011837,2026-05-27,C00623,S0040,Completed,Wallet,Same Day
O0011838,2024-08-28,C00951,S0034,Completed,Credit Card,Standard
O0011839,2025-09-03,C01632,S0052,Completed,Wallet,Express
O0011840,2025-05-26,C00214,S0055,Completed,Wallet,Standard
O0011841,2025-09-25,C01988,S0093,Completed,Debit Card,Standard
O0011842,2025-09-30,C00220,S0035,Completed,Wallet,Same Day
O0011843,2024-02-16,C00739,S0013,Completed,Wallet,Express
O0011844,2024-02-28,C01493,S0078,Completed,Credit Card,Same Day
O0011845,2024-06-21,C00636,S0003,Completed,Net Banking,Standard
O0011846,2024-03-30,C00309,S0062,Completed,Debit Card,Same Day
O0011847,2025-07-01,C00337,S0033,Completed,UPI,Same Day
O0011848,2025-02-12,C01491,S0063,Completed,Credit Card,Express
O0011849,2025-05-01,C01297,S0046,Completed,Credit Card,Standard
O0011850,2024-10-24,C00933,S0063,Pending,Debit Card,Same Day
O0011851,2025-05-19,C00100,S0093,Completed,UPI,Same Day
O0011852,2024-02-24,C00724,S0074,Completed,Net Banking,Standard
O0011853,2026-08-11,C00627,S0063,Completed,UPI,Same Day
O0011854,2025-10-25,C01574,S0092,Pending,Wallet,Express
O0011855,2025-02-19,C01861,S0023,Completed,Wallet,Standard
O0011856,2025-05-25,C00280,S0030,Completed,UPI,Express
O0011857,2025-11-17,C01914,S0042,Completed,COD,Standard
O0011858,2025-12-25,C01793,S0057,Completed,Credit Card,Express
O0011859,2024-10-02,C00338,S0036,Completed,Debit Card,Same Day
O0011860,2026-01-22,C01482,S0017,Returned,Net Banking,Express
O0011861,2025-08-04,C00614,S0070,Completed,Credit Card,Standard
O0011862,2026-01-31,C01068,S0032,Pending,Credit Card,Standard
O0011863,2025-10-12,C00520,S0092,Completed,Net Banking,Express
O0011864,2024-06-20,C00490,S0017,Completed,COD,Express
O0011865,2025-06-20,C00188,S0013,Completed,Credit Card,Standard
O0011866,2025-07-10,C00962,S0040,Completed,Debit Card,Same Day
O0011867,2025-07-22,C01651,S0057,Returned,Credit Card,Same Day
O0011868,2024-01-11,C01575,S0046,Completed,Net Banking,Standard
O0011869,2025-06-26,C01843,S0091,Completed,Debit Card,Same Day
O0011870,2024-09-30,C00995,S0068,Completed,Credit Card,Same Day
O0011871,2026-04-03,C01216,S0074,Completed,Credit Card,Standard
O0011872,2025-06-15,C00573,S0065,Completed,Credit Card,Same Day
O0011873,2025-06-14,C01180,S0085,Completed,UPI,Same Day
O0011874,2025-11-14,C00894,S0029,Completed,UPI,Standard
O0011875,2026-07-27,C01876,S0009,Completed,Wallet,Standard
O0011876,2025-05-26,C00945,S0018,Cancelled,Net Banking,Same Day
O0011877,2025-02-16,C01889,S0023,Completed,UPI,Express
O0011878,2025-01-26,C01233,S0043,Completed,UPI,Express
O0011879,2025-08-12,C01435,S0012,Completed,Wallet,Express
O0011880,2025-06-04,C01199,S0020,Completed,Net Banking,Express
O0011881,2025-05-19,C01202,S0076,Completed,COD,Same Day
O0011882,2025-04-21,C01384,S0052,Completed,Debit Card,Standard
O0011883,2024-10-13,C01874,S0097,Completed,Net Banking,Same Day
O0011884,2024-07-16,C00771,S0028,Completed,COD,Same Day
O0011885,2025-10-23,C01723,S0056,Pending,Net Banking,Express
O0011886,2025-08-18,C00442,S0007,Cancelled,Wallet,Same Day
O0011887,2024-09-07,C00242,S0063,Completed,COD,Same Day
O0011888,2026-05-25,C00265,S0014,Completed,Credit Card,Express
O0011889,2025-04-02,C01268,S0075,Cancelled,Net Banking,Standard
O0011890,2024-01-15,C00560,S0058,Completed,Debit Card,Same Day
O0011891,2025-07-27,C00538,S0051,Completed,Net Banking,Same Day
O0011892,2026-06-14,C00105,S0007,Completed,Credit Card,Standard
O0011893,2024-05-17,C00845,S0035,Completed,Credit Card,Same Day
O0011894,2024-11-06,C00299,S0042,Completed,Credit Card,Express
O0011895,2025-06-13,C01409,S0019,Completed,Net Banking,Standard
O0011896,2025-07-14,C01804,S0053,Completed,Credit Card,Standard
O0011897,2024-10-01,C00331,S0047,Completed,Wallet,Express
O0011898,2024-05-23,C00542,S0015,Completed,Debit Card,Express
O0011899,2024-02-23,C01094,S0045,Completed,UPI,Standard
O0011900,2024-10-29,C00880,S0054,Returned,Credit Card,Standard
O0011901,2025-09-18,C01857,S0082,Completed,Net Banking,Same Day
O0011902,2024-04-13,C00068,S0061,Completed,Credit Card,Same Day
O0011903,2025-04-11,C00634,S0088,Pending,Net Banking,Express
O0011904,2025-11-20,C01055,S0049,Completed,Credit Card,Same Day
O0011905,2025-05-15,C01488,S0036,Completed,Wallet,Standard
O0011906,2026-01-25,C01837,S0071,Completed,Credit Card,Standard
O0011907,2026-08-05,C00307,S0044,Completed,Debit Card,Standard
O0011908,2024-10-05,C01737,S0075,Completed,COD,Express
O0011909,2026-02-28,C00295,S0095,Completed,Credit Card,Same Day
O0011910,2026-04-01,C00524,S0063,Completed,UPI,Same Day
O0011911,2026-04-23,C01792,S0078,Completed,Wallet,Standard
O0011912,2026-05-04,C00989,S0037,Completed,Debit Card,Same Day
O0011913,2026-05-04,C00779,S0034,Completed,Net Banking,Same Day
O0011914,2024-06-04,C01715,S0080,Completed,COD,Express
O0011915,2025-06-17,C01899,S0058,Completed,Wallet,Same Day
O0011916,2024-03-06,C01280,S0023,Returned,Wallet,Same Day
O0011917,2024-01-11,C00578,S0043,Completed,Credit Card,Same Day
O0011918,2025-04-11,C00676,S0068,Completed,COD,Same Day
O0011919,2025-09-24,C01691,S0062,Completed,Wallet,Express
O0011920,2024-11-14,C00079,S0014,Completed,Debit Card,Same Day
O0011921,2025-04-29,C01680,S0012,Completed,Credit Card,Same Day
O0011922,2024-07-13,C01761,S0018,Completed,UPI,Standard
O0011923,2024-02-29,C01734,S0072,Completed,COD,Standard
O0011924,2024-06-11,C00963,S0039,Cancelled,Net Banking,Standard
O0011925,2025-01-22,C00823,S0048,Pending,COD,Standard
O0011926,2024-03-27,C00963,S0048,Completed,Debit Card,Standard
O0011927,2024-04-02,C00349,S0059,Completed,Wallet,Standard
O0011928,2026-04-09,C01439,S0001,Completed,COD,Same Day
O0011929,2024-07-11,C00323,S0055,Completed,UPI,Standard
O0011930,2024-03-31,C01460,S0072,Completed,Debit Card,Standard
O0011931,2025-07-07,C01619,S0071,Completed,Net Banking,Same Day
O0011932,2024-04-23,C00919,S0022,Completed,Credit Card,Express
O0011933,2025-12-17,C01353,S0004,Cancelled,UPI,Express
O0011934,2025-05-06,C00625,S0081,Completed,UPI,Standard
O0011935,2025-04-20,C01580,S0003,Completed,Net Banking,Standard
O0011936,2026-05-29,C00629,S0097,Returned,Wallet,Express
O0011937,2025-06-21,C00585,S0070,Completed,Net Banking,Standard
O0011938,2025-04-13,C01595,S0037,Returned,Debit Card,Same Day
O0011939,2024-09-16,C01568,S0059,Completed,Credit Card,Same Day
O0011940,2024-08-03,C00493,S0030,Completed,Debit Card,Express
O0011941,2026-06-13,C00161,S0002,Completed,Debit Card,Same Day
O0011942,2026-05-09,C00153,S0072,Completed,COD,Express
O0011943,2024-11-02,C01725,S0083,Completed,COD,Express
O0011944,2026-08-09,C01477,S0011,Completed,COD,Same Day
O0011945,2025-09-09,C01902,S0042,Completed,UPI,Express
O0011946,2024-04-20,C00014,S0033,Completed,Debit Card,Standard
O0011947,2026-06-25,C01247,S0045,Completed,Wallet,Same Day
O0011948,2025-11-12,C00340,S0007,Completed,Debit Card,Standard
O0011949,2024-02-07,C00180,S0013,Completed,Credit Card,Express
O0011950,2026-03-28,C01728,S0042,Completed,Net Banking,Same Day
O0011951,2024-08-05,C00089,S0013,Completed,Net Banking,Standard
O0011952,2026-02-20,C00539,S0087,Completed,Wallet,Standard
O0011953,2025-02-24,C01458,S0034,Pending,COD,Standard
O0011954,2025-11-08,C00546,S0004,Completed,Wallet,Express
O0011955,2024-09-17,C00643,S0019,Completed,UPI,Express
O0011956,2025-09-06,C00649,S0072,Completed,Debit Card,Express
O0011957,2025-05-02,C01980,S0007,Completed,Wallet,Express
O0011958,2025-12-12,C01786,S0027,Completed,Wallet,Same Day
O0011959,2024-05-31,C00197,S0014,Completed,Debit Card,Same Day
O0011960,2025-04-25,C01806,S0044,Completed,UPI,Express
O0011961,2025-09-11,C01681,S0038,Completed,Net Banking,Express
O0011962,2024-12-15,C01484,S0029,Completed,COD,Standard
O0011963,2026-01-03,C01473,S0071,Completed,Debit Card,Same Day
O0011964,2024-04-30,C01798,S0048,Completed,Wallet,Express
O0011965,2025-06-05,C01444,S0005,Completed,Wallet,Express
O0011966,2025-04-27,C01459,S0092,Cancelled,Credit Card,Same Day
O0011967,2024-05-30,C01387,S0010,Completed,Net Banking,Same Day
O0011968,2025-11-18,C00546,S0041,Completed,Wallet,Standard
O0011969,2024-05-29,C01238,S0081,Returned,Debit Card,Express
O0011970,2025-11-19,C00948,S0046,Completed,Credit Card,Same Day
O0011971,2026-01-05,C01280,S0087,Cancelled,UPI,Standard
O0011972,2024-10-28,C00060,S0086,Pending,UPI,Standard
O0011973,2024-06-13,C01618,S0091,Completed,UPI,Express
O0011974,2024-12-25,C00486,S0055,Completed,Wallet,Same Day
O0011975,2024-04-02,C00900,S0090,Completed,Net Banking,Same Day
O0011976,2024-09-03,C00317,S0054,Completed,Credit Card,Same Day
O0011977,2026-04-24,C01921,S0039,Completed,Wallet,Standard
O0011978,2025-10-09,C01010,S0041,Completed,COD,Same Day
O0011979,2025-12-18,C00404,S0053,Completed,Wallet,Standard
O0011980,2024-12-06,C01363,S0091,Completed,Credit Card,Same Day
O0011981,2025-07-30,C01611,S0065,Returned,Credit Card,Express
O0011982,2025-01-19,C01395,S0037,Pending,UPI,Same Day
O0011983,2026-01-25,C00539,S0073,Completed,Wallet,Same Day
O0011984,2025-08-13,C00715,S0048,Completed,Net Banking,Express
O0011985,2026-03-20,C01478,S0051,Completed,UPI,Standard
O0011986,2024-01-16,C01055,S0089,Completed,Net Banking,Express
O0011987,2025-06-19,C01793,S0039,Completed,COD,Same Day
O0011988,2024-07-16,C00082,S0086,Completed,Net Banking,Standard
O0011989,2024-05-13,C01036,S0040,Completed,COD,Same Day
O0011990,2024-07-05,C01004,S0035,Completed,Credit Card,Same Day
O0011991,2025-12-29,C01865,S0015,Returned,Debit Card,Express
O0011992,2024-08-27,C00135,S0068,Completed,UPI,Same Day
O0011993,2026-03-20,C00140,S0034,Completed,UPI,Standard
O0011994,2024-10-06,C00890,S0069,Completed,Debit Card,Standard
O0011995,2025-10-18,C00668,S0036,Completed,COD,Express
O0011996,2024-04-30,C00274,S0064,Completed,COD,Same Day
O0011997,2026-07-26,C00925,S0052,Completed,COD,Express
O0011998,2024-11-17,C00975,S0094,Completed,UPI,Express
O0011999,2026-01-04,C00697,S0068,Completed,Credit Card,Same Day
O0012000,2026-01-12,C00032,S0019,Completed,Net Banking,Standard
O0012001,2026-07-11,C01412,S0033,Completed,COD,Express
O0012002,2026-07-30,C01623,S0024,Completed,Net Banking,Same Day
O0012003,2024-02-02,C01705,S0034,Completed,COD,Express
O0012004,2024-12-26,C00702,S0084,Pending,Net Banking,Express
O0012005,2025-11-29,C00538,S0081,Returned,COD,Express
O0012006,2024-10-06,C00149,S0078,Completed,Wallet,Same Day
O0012007,2024-10-10,C00831,S0085,Completed,Credit Card,Standard
O0012008,2026-05-15,C01208,S0092,Completed,Credit Card,Standard
O0012009,2024-01-31,C00858,S0075,Completed,COD,Standard
O0012010,2025-08-15,C00356,S0057,Completed,Debit Card,Standard
O0012011,2024-09-10,C01404,S0069,Completed,COD,Express
O0012012,2026-03-10,C01413,S0090,Completed,UPI,Same Day
O0012013,2025-06-12,C01535,S0010,Completed,Credit Card,Express
O0012014,2025-06-02,C00794,S0094,Completed,UPI,Standard
O0012015,2025-05-06,C00503,S0053,Returned,Wallet,Same Day
O0012016,2026-05-24,C00147,S0035,Returned,COD,Express
O0012017,2025-01-09,C00045,S0081,Completed,Debit Card,Same Day
O0012018,2025-10-05,C00576,S0022,Returned,COD,Express
O0012019,2024-02-21,C01819,S0003,Completed,Debit Card,Same Day
O0012020,2026-03-31,C01587,S0024,Completed,UPI,Standard
O0012021,2025-01-26,C00563,S0051,Pending,Net Banking,Same Day
O0012022,2025-04-04,C00450,S0014,Cancelled,COD,Standard
O0012023,2025-09-15,C00580,S0018,Completed,Credit Card,Same Day
O0012024,2024-07-31,C01815,S0011,Cancelled,Net Banking,Express
O0012025,2024-08-20,C00411,S0077,Completed,Wallet,Express
O0012026,2024-10-01,C00562,S0024,Completed,UPI,Same Day
O0012027,2025-03-03,C01222,S0086,Completed,UPI,Same Day
O0012028,2024-06-26,C01000,S0018,Completed,Debit Card,Standard
O0012029,2024-03-28,C00336,S0006,Completed,UPI,Standard
O0012030,2025-05-26,C01485,S0025,Completed,COD,Standard
O0012031,2024-10-29,C00926,S0075,Completed,Wallet,Express
O0012032,2025-11-23,C01790,S0061,Completed,COD,Same Day
O0012033,2024-06-02,C00289,S0014,Completed,Net Banking,Express
O0012034,2025-03-23,C00935,S0088,Completed,UPI,Express
O0012035,2025-05-19,C00921,S0033,Completed,Debit Card,Same Day
O0012036,2026-05-22,C01813,S0088,Completed,Net Banking,Standard
O0012037,2025-06-20,C01977,S0039,Completed,Wallet,Standard
O0012038,2025-08-03,C01953,S0077,Completed,COD,Express
O0012039,2026-06-08,C00825,S0095,Completed,Debit Card,Standard
O0012040,2026-02-12,C01998,S0002,Completed,COD,Standard
O0012041,2024-09-02,C00431,S0084,Completed,Debit Card,Express
O0012042,2025-12-27,C00481,S0099,Returned,UPI,Same Day
O0012043,2025-01-25,C01968,S0013,Completed,Net Banking,Same Day
O0012044,2025-04-08,C00230,S0037,Completed,COD,Express
O0012045,2025-07-11,C00638,S0064,Completed,Credit Card,Standard
O0012046,2024-07-29,C00536,S0090,Completed,Wallet,Express
O0012047,2026-02-18,C00633,S0008,Pending,Net Banking,Standard
O0012048,2024-09-08,C01781,S0065,Completed,COD,Same Day
O0012049,2024-04-08,C01079,S0021,Completed,Credit Card,Express
O0012050,2025-08-10,C01330,S0041,Completed,Debit Card,Standard
O0012051,2024-10-15,C00676,S0071,Completed,Credit Card,Same Day
O0012052,2026-06-04,C01987,S0009,Returned,Wallet,Same Day
O0012053,2026-01-18,C01207,S0038,Completed,Wallet,Standard
O0012054,2024-07-18,C01568,S0028,Returned,Net Banking,Same Day
O0012055,2025-10-17,C01402,S0017,Completed,Net Banking,Express
O0012056,2025-10-29,C00103,S0064,Completed,Debit Card,Same Day
O0012057,2025-10-17,C00111,S0092,Cancelled,Credit Card,Same Day
O0012058,2025-10-28,C00090,S0031,Completed,COD,Express
O0012059,2024-08-10,C00676,S0035,Completed,Credit Card,Same Day
O0012060,2025-01-26,C00692,S0012,Completed,UPI,Express
O0012061,2024-12-27,C00918,S0099,Cancelled,UPI,Standard
O0012062,2026-01-26,C00442,S0021,Completed,Debit Card,Same Day
O0012063,2024-03-06,C00833,S0062,Cancelled,COD,Same Day
O0012064,2025-09-16,C01323,S0026,Completed,UPI,Same Day
O0012065,2025-11-13,C01702,S0010,Completed,Credit Card,Express
O0012066,2026-07-08,C01050,S0084,Pending,UPI,Express
O0012067,2025-12-03,C01269,S0045,Completed,Net Banking,Standard
O0012068,2024-06-24,C01000,S0086,Completed,Net Banking,Same Day
O0012069,2024-03-30,C00830,S0001,Completed,Net Banking,Express
O0012070,2024-08-22,C01218,S0068,Pending,COD,Same Day
O0012071,2024-03-10,C01249,S0081,Completed,Net Banking,Standard
O0012072,2024-12-27,C01037,S0047,Completed,Debit Card,Express
O0012073,2025-06-14,C01256,S0006,Completed,Credit Card,Same Day
O0012074,2024-11-06,C01484,S0037,Completed,UPI,Same Day
O0012075,2025-03-21,C00883,S0067,Completed,Debit Card,Same Day
O0012076,2026-07-01,C01265,S0052,Completed,Net Banking,Same Day
O0012077,2025-10-18,C00717,S0069,Completed,Net Banking,Same Day
O0012078,2024-06-26,C01320,S0044,Completed,Debit Card,Express
O0012079,2024-04-08,C00103,S0025,Completed,COD,Same Day
O0012080,2025-10-25,C01574,S0046,Completed,COD,Express
O0012081,2026-03-19,C01493,S0001,Completed,Wallet,Same Day
O0012082,2024-04-21,C00549,S0014,Completed,Debit Card,Standard
O0012083,2024-01-06,C01694,S0087,Completed,Credit Card,Standard
