Order_ID,Product_ID,Seller_ID,Quantity,Discount,Sales,Cost,Profit,Order_Status
O0000569,P0318,S0001,1,0.12,25256.0,17726.36,7529.64,Cancelled
O0000569,P0064,S0001,3,0.08,8556.0,5330.25,3225.75,Cancelled
O0000569,P0018,S0001,1,0.08,55016.0,38953.72,16062.28,Cancelled
O0000570,P0027,S0076,1,0.15,34255.0,20398.17,13856.83,Completed
O0000570,P0288,S0076,1,0.12,792.0,474.8,317.2,Completed
O0000570,P0299,S0076,2,0.2,480.0,410.32,69.68,Completed
O0000570,P0169,S0076,2,0,8000,3972.68,4027.32,Completed
O0000571,P0368,S0012,3,0.03,61401.0,45471.03,15929.97,Completed
O0000572,P0307,S0030,1,0.05,475.0,288.34,186.66,Completed
O0000572,P0006,S0030,4,0.15,204680.0,175529.96,29150.04,Completed
O0000572,P0137,S0030,2,0,10400,6201.78,4198.22,Completed
O0000573,P0412,S0002,3,0.08,13524.0,7352.4,6171.6,Completed
O0000573,P0399,S0002,1,0.25,1725.0,1327.58,397.42,Completed
O0000573,P0154,S0002,1,0.25,2400.0,2324.82,75.18,Completed
O0000573,P0169,S0002,1,0.05,3800.0,1986.34,1813.66,Completed
O0000574,P0326,S0076,3,0.08,39744.0,27416.52,12327.48,Completed
O0000574,P0175,S0076,4,0.12,23232.0,19118.6,4113.4,Completed
O0000574,P0336,S0076,2,0.15,32810.0,25712.48,7097.52,Completed
O0000574,P0258,S0076,1,0.05,570.0,352.97,217.03,Completed
O0000575,P0186,S0010,4,0.2,10880.0,7111.44,3768.56,Completed
O0000575,P0092,S0010,3,0,4200,3272.01,927.99,Completed
O0000575,P0006,S0010,2,0,120400,87764.98,32635.02,Completed
O0000576,P0194,S0050,2,0.03,4268.0,2889.12,1378.88,Completed
O0000576,P0001,S0050,4,0.25,168600.0,171165.64,-2565.64,Completed
O0000576,P0316,S0050,1,0.15,13770.0,12447.96,1322.04,Completed
O0000577,P0327,S0068,3,0,70800,42935.52,27864.48,Cancelled
O0000577,P0226,S0068,2,0.05,2090.0,1238.58,851.42,Cancelled
O0000578,P0315,S0062,4,0.08,3312.0,2714.56,597.44,Completed
O0000579,P0171,S0076,4,0,14800,8396.36,6403.64,Completed
O0000579,P0086,S0076,3,0.25,39150.0,39650.88,-500.88,Completed
O0000579,P0405,S0076,3,0,9000,6276.06,2723.94,Completed
O0000580,P0387,S0026,4,0.03,28324.0,18206.76,10117.24,Completed
O0000580,P0174,S0026,3,0.13,4176.0,3168.27,1007.73,Completed
O0000581,P0231,S0084,3,0.25,3150.0,2098.86,1051.14,Completed
O0000581,P0263,S0084,3,0.1,1620.0,1322.82,297.18,Completed
O0000581,P0088,S0084,1,0,21300,13699.6,7600.4,Completed
O0000582,P0024,S0096,1,0.2,12640.0,8998.38,3641.62,Completed
O0000582,P0137,S0096,4,0.15,17680.0,12403.56,5276.44,Completed
O0000582,P0375,S0096,4,0.15,96560.0,71694.16,24865.84,Completed
O0000582,P0155,S0096,2,0.1,12960.0,7905.38,5054.62,Completed
O0000583,P0308,S0028,3,0.1,2700.0,1796.31,903.69,Completed
O0000583,P0032,S0028,1,0.1,3960.0,2639.15,1320.85,Completed
O0000584,P0331,S0067,4,0.25,39000.0,34751.6,4248.4,Completed
O0000584,P0360,S0067,3,0.08,2208.0,1197.87,1010.13,Completed
O0000584,P0130,S0067,3,0.3,3150.0,2527.83,622.17,Completed
O0000585,P0172,S0084,4,0.2,19200.0,15122.76,4077.24,Completed
O0000586,P0160,S0012,4,0.1,15840.0,10720.12,5119.88,Cancelled
O0000587,P0229,S0008,1,0.2,1120.0,979.73,140.27,Completed
O0000587,P0281,S0008,3,0.12,1584.0,1035.09,548.91,Completed
O0000588,P0030,S0008,3,0.15000000000000002,73695.0,48280.29,25414.71,Returned
O0000589,P0278,S0038,3,0.03,2619.0,1351.32,1267.68,Completed
O0000589,P0351,S0038,4,0.05,380.0,212.56,167.44,Completed
O0000589,P0106,S0038,4,0.12,11616.0,9801.8,1814.2,Completed
O0000590,P0050,S0038,4,0.16999999999999998,12616.0,9403.04,3212.96,Completed
O0000590,P0404,S0038,2,0.25,6300.0,6354.44,-54.44,Completed
O0000591,P0029,S0020,3,0.08,89976.0,66000.18,23975.82,Completed
O0000591,P0122,S0020,1,0.03,3298.0,2184.88,1113.12,Completed
O0000591,P0417,S0020,1,0.12,1584.0,1152.02,431.98,Completed
O0000592,P0398,S0053,1,0,1900,1370.03,529.97,Completed
O0000593,P0202,S0038,4,0.15,8500.0,6587.76,1912.24,Completed
O0000593,P0004,S0038,2,0.2,100160.0,96521.66,3638.34,Completed
O0000594,P0130,S0073,2,0.2,2400.0,1685.22,714.78,Completed
O0000594,P0033,S0073,3,0,46500,25790.4,20709.6,Completed
O0000594,P0107,S0073,2,0.05,14060.0,8917.8,5142.2,Completed
O0000594,P0382,S0073,4,0.08,8096.0,4489.2,3606.8,Completed
O0000595,P0051,S0023,1,0.25,1125.0,855.23,269.77,Completed
O0000595,P0080,S0023,2,0.12,22176.0,15172.0,7004.0,Completed
O0000596,P0221,S0013,4,0.12,8096.0,6059.56,2036.44,Completed
O0000597,P0078,S0034,3,0.08,69552.0,36849.51,32702.49,Completed
O0000598,P0314,S0008,3,0,1500,832.95,667.05,Completed
O0000598,P0095,S0008,4,0.03,16296.0,10670.84,5625.16,Completed
O0000598,P0223,S0008,3,0.25,675.0,690.99,-15.99,Completed
O0000598,P0221,S0008,4,0,9200,6059.56,3140.44,Completed
O0000599,P0287,S0089,4,0.2,1600.0,1234.4,365.6,Completed
O0000599,P0071,S0089,1,0.12,4664.0,3321.74,1342.26,Completed
O0000599,P0189,S0089,2,0.1,8280.0,7043.26,1236.74,Completed
O0000599,P0378,S0089,1,0.08,9108.0,5535.05,3572.95,Completed
O0000600,P0267,S0016,2,0.05,760.0,585.34,174.66,Cancelled
O0000600,P0247,S0016,3,0.12,2376.0,1792.74,583.26,Cancelled
O0000600,P0248,S0016,1,0,1200,878.22,321.78,Cancelled
O0000600,P0024,S0016,4,0.03,61304.0,35993.52,25310.48,Cancelled
O0000601,P0397,S0042,2,0.15,9860.0,6322.36,3537.64,Completed
O0000601,P0043,S0042,1,0.08,20976.0,11507.32,9468.68,Completed
O0000602,P0344,S0020,2,0.08,13432.0,9872.68,3559.32,Completed
O0000602,P0239,S0020,2,0.15,4420.0,3718.7,701.3,Completed
O0000603,P0298,S0060,4,0.05,2660.0,1370.64,1289.36,Returned
O0000604,P0207,S0078,2,0.03,2716.0,1650.78,1065.22,Completed
O0000604,P0134,S0078,4,0.03,7760.0,5352.72,2407.28,Completed
O0000605,P0389,S0054,3,0.05,22800.0,14250.27,8549.73,Completed
O0000605,P0379,S0054,1,0,6500,3432.53,3067.47,Completed
O0000605,P0392,S0054,3,0.2,12480.0,10164.06,2315.94,Completed
O0000606,P0048,S0009,4,0.1,7200.0,4733.6,2466.4,Completed
O0000607,P0270,S0042,3,0.05,4560.0,3020.43,1539.57,Completed
O0000607,P0229,S0042,4,0.03,5432.0,3918.92,1513.08,Completed
O0000608,P0139,S0060,1,0.05,1045.0,621.79,423.21,Completed
O0000608,P0222,S0060,2,0.05,1330.0,775.44,554.56,Completed
O0000609,P0147,S0087,1,0.1,1440.0,972.33,467.67,Completed
O0000610,P0173,S0040,1,0.1,1530.0,990.74,539.26,Completed
O0000611,P0181,S0022,2,0.03,2134.0,1288.24,845.76,Cancelled
O0000611,P0307,S0022,1,0.15,425.0,288.34,136.66,Cancelled
O0000611,P0003,S0022,2,0.03,74690.0,50241.22,24448.78,Cancelled
O0000612,P0022,S0096,1,0.2,40240.0,30581.37,9658.63,Completed
O0000612,P0372,S0096,3,0.15,19890.0,13795.77,6094.23,Completed
O0000612,P0190,S0096,1,0.25,1950.0,1929.97,20.03,Completed
O0000612,P0304,S0096,1,0.1,180.0,119.14,60.86,Completed
O0000613,P0129,S0076,3,0.2,8400.0,7294.56,1105.44,Completed
O0000614,P0282,S0046,3,0.05,4845.0,3406.95,1438.05,Completed
O0000614,P0331,S0046,1,0.05,12350.0,8687.9,3662.1,Completed
O0000614,P0309,S0046,3,0.12,2904.0,2512.05,391.95,Completed
O0000615,P0095,S0069,4,0.03,16296.0,10670.84,5625.16,Completed
O0000615,P0359,S0069,2,0.2,1440.0,1149.22,290.78,Completed
O0000615,P0248,S0069,3,0.08,3312.0,2634.66,677.34,Completed
O0000616,P0322,S0028,2,0.05,49970.0,25910.6,24059.4,Cancelled
O0000617,P0179,S0080,3,0.15000000000000002,17340.0,12000.96,5339.04,Completed
O0000617,P0194,S0080,2,0.25,3300.0,2889.12,410.88,Completed
O0000618,P0140,S0093,1,0.25,4800.0,4311.03,488.97,Completed
O0000619,P0327,S0084,2,0.25,35400.0,28623.68,6776.32,Completed
O0000619,P0306,S0084,4,0.1,2160.0,1516.16,643.84,Completed
O0000619,P0105,S0084,4,0.12,34144.0,27461.32,6682.68,Completed
O0000619,P0146,S0084,2,0.05,5700.0,3085.7,2614.3,Completed
O0000620,P0366,S0079,4,0,62800,31764.48,31035.52,Completed
O0000621,P0050,S0074,1,0.08,3496.0,2350.76,1145.24,Completed
O0000622,P0205,S0013,4,0.1,11160.0,7185.36,3974.64,Completed
O0000623,P0109,S0046,4,0.05,14440.0,8614.04,5825.96,Completed
O0000623,P0060,S0046,4,0,17200,9119.92,8080.08,Completed
O0000624,P0280,S0028,1,0.03,1940.0,1132.04,807.96,Cancelled
O0000625,P0040,S0065,1,0.05,7980.0,6493.38,1486.62,Completed
O0000626,P0241,S0080,1,0.12,528.0,314.84,213.16,Returned
O0000626,P0337,S0080,1,0.03,16296.0,10414.66,5881.34,Returned
O0000627,P0346,S0085,2,0.05,0.0,0.0,0.0,Completed
O0000627,P0227,S0085,2,0.05,2660.0,1388.08,1271.92,Completed
O0000627,P0032,S0085,3,0.12,11616.0,7917.45,3698.55,Completed
O0000627,P0124,S0085,3,0.1,8910.0,7430.34,1479.66,Completed
O0000628,P0370,S0028,1,0.03,8633.0,4873.62,3759.38,Completed
O0000629,P0407,S0025,2,0.12,6688.0,5185.9,1502.1,Completed
O0000629,P0125,S0025,2,0.25,6000.0,5101.2,898.8,Completed
O0000629,P0102,S0025,1,0,3700,2331.16,1368.84,Completed
O0000629,P0206,S0025,1,0.25,825.0,822.4,2.6,Completed
O0000630,P0151,S0032,3,0.13,6525.0,5224.5,1300.5,Completed
O0000630,P0270,S0032,1,0.15,1360.0,1006.81,353.19,Completed
O0000631,P0186,S0042,2,0.2,5440.0,3555.72,1884.28,Cancelled
O0000632,P0281,S0054,2,0.03,1164.0,690.06,473.94,Completed
O0000633,P0248,S0020,4,0.1,4320.0,3512.88,807.12,Completed
O0000634,P0311,S0053,4,0.03,1552.0,902.16,649.84,Completed
O0000635,P0056,S0091,4,0.08,15456.0,11968.84,3487.16,Completed
O0000636,P0071,S0032,1,0.05,5035.0,3321.74,1713.26,Completed
O0000637,P0173,S0017,1,0.25,1275.0,990.74,284.26,Completed
O0000637,P0369,S0017,1,0.25,975.0,728.84,246.16,Completed
O0000638,P0112,S0038,4,0.15,24820.0,16279.04,8540.96,Completed
O0000638,P0272,S0038,4,0.08,8464.0,5709.72,2754.28,Completed
O0000638,P0398,S0038,4,0.25,5700.0,5480.12,219.88,Completed
O0000639,P0044,S0019,4,0.1,55800.0,36987.56,18812.44,Completed
O0000640,P0377,S0044,1,0.03,10476.0,6261.61,4214.39,Completed
O0000641,P0261,S0067,1,0.1,1260.0,842.67,417.33,Completed
O0000641,P0297,S0067,1,0.03,194.0,133.63,60.37,Completed
O0000641,P0080,S0067,3,0.1,34020.0,22758.0,11262.0,Completed
O0000642,P0302,S0019,2,0.12,176.0,117.8,58.2,Completed
O0000642,P0203,S0019,1,0.08,828.0,681.07,146.93,Completed
O0000643,P0104,S0013,3,0.03,25026.0,16382.94,8643.06,Completed
O0000643,P0129,S0013,1,0,3500,2431.52,1068.48,Completed
O0000644,P0417,S0058,3,0.08,4968.0,3456.06,1511.94,Completed
O0000644,P0210,S0058,1,0.25,900.0,849.59,50.41,Completed
O0000645,P0272,S0060,1,0.2,1840.0,1427.43,412.57,Completed
O0000645,P0244,S0060,3,0.12,1584.0,994.32,589.68,Completed
O0000645,P0255,S0060,2,0.05,1330.0,885.58,444.42,Completed
O0000646,P0014,S0043,4,0.08,309488.0,258585.56,50902.44,Completed
O0000646,P0379,S0043,2,0.25,9750.0,6865.06,2884.94,Completed
O0000647,P0359,S0002,4,0.2,2880.0,2298.44,581.56,Pending
O0000648,P0061,S0083,3,0,11700,8349.72,3350.28,Completed
O0000648,P0139,S0083,2,0.1,1980.0,1243.58,736.42,Completed
O0000648,P0379,S0083,4,0.03,25220.0,13730.12,11489.88,Completed
O0000649,P0117,S0028,3,0.25,12825.0,8357.52,4467.48,Completed
O0000649,P0382,S0028,4,0.2,7040.0,4489.2,2550.8,Completed
O0000650,P0375,S0012,1,0.03,27548.0,17923.54,9624.46,Completed
O0000650,P0120,S0012,2,0.05,14820.0,12040.08,2779.92,Completed
O0000650,P0258,S0012,4,0.15,2040.0,1411.88,628.12,Completed
O0000650,P0304,S0012,1,0,200,119.14,80.86,Completed
O0000651,P0152,S0037,3,0.15,9435.0,7411.86,2023.14,Completed
O0000652,P0171,S0066,2,0.2,5920.0,4198.18,1721.82,Completed
O0000652,P0368,S0066,1,0.05,20045.0,15157.01,4887.99,Completed
O0000652,P0161,S0066,2,0.25,13050.0,11475.54,1574.46,Completed
O0000653,P0401,S0067,3,0.05,3420.0,2195.13,1224.87,Completed
O0000653,P0307,S0067,2,0.05,950.0,576.68,373.32,Completed
O0000654,P0267,S0081,2,0.03,776.0,585.34,190.66,Completed
O0000655,P0299,S0023,4,0.1,1080.0,820.64,259.36,Completed
O0000655,P0211,S0023,1,0.1,900.0,555.79,344.21,Completed
O0000655,P0362,S0023,3,0.12,15840.0,10907.4,4932.6,Completed
O0000656,P0260,S0028,4,0.15,2380.0,1776.36,603.64,Completed
O0000657,P0211,S0042,3,0.12,2640.0,1667.37,972.63,Returned
O0000658,P0350,S0048,2,0.03,1746.0,1296.66,449.34,Completed
O0000659,P0125,S0023,1,0.1,3600.0,2550.6,1049.4,Completed
O0000660,P0237,S0003,4,0.05,11780.0,8397.64,3382.36,Completed
O0000660,P0287,S0003,1,0.1,450.0,308.6,141.4,Completed
O0000660,P0141,S0003,4,0.2,9600.0,8447.12,1152.88,Completed
O0000661,P0245,S0094,4,0.15,1360.0,988.0,372.0,Completed
O0000661,P0252,S0094,2,0.2,960.0,879.92,80.08,Completed
O0000661,P0321,S0094,2,0,11600,7750.34,3849.66,Completed
O0000662,P0087,S0089,1,0.03,13483.0,10140.83,3342.17,Completed
O0000663,P0079,S0080,3,0.1,46710.0,26461.89,20248.11,Completed
O0000663,P0401,S0080,3,0.15,3060.0,2195.13,864.87,Completed
O0000663,P0148,S0080,1,0.03,4559.0,2499.45,2059.55,Completed
O0000664,P0168,S0081,3,0.12,13992.0,11046.78,2945.22,Completed
O0000665,P0371,S0055,1,0.12,14696.0,11285.09,3410.91,Completed
O0000665,P0061,S0055,2,0.15,6630.0,5566.48,1063.52,Completed
O0000666,P0128,S0042,4,0.03,16684.0,10882.16,5801.84,Completed
O0000666,P0017,S0042,2,0.05,116090.0,71196.42,44893.58,Completed
O0000667,P0409,S0013,3,0.08,9660.0,7685.97,1974.03,Completed
O0000667,P0160,S0013,1,0.25,3300.0,2680.03,619.97,Completed
O0000667,P0336,S0013,2,0.1,34740.0,25712.48,9027.52,Completed
O0000668,P0320,S0010,2,0.1,10440.0,7816.58,2623.42,Completed
O0000668,P0063,S0010,4,0.25,13800.0,12246.2,1553.8,Completed
O0000668,P0252,S0010,2,0.08,1104.0,879.92,224.08,Completed
O0000669,P0208,S0068,4,0.03,12804.0,7128.24,5675.76,Completed
O0000669,P0173,S0068,4,0.2,5440.0,3962.96,1477.04,Completed
O0000670,P0228,S0021,1,0.1,990.0,668.35,321.65,Completed
O0000671,P0350,S0041,1,0.08,828.0,648.33,179.67,Completed
O0000671,P0243,S0041,4,0.25,1500.0,1153.24,346.76,Completed
O0000672,P0361,S0032,2,0.05,16530.0,8715.12,7814.88,Returned
O0000672,P0149,S0032,1,0.1,4590.0,2634.18,1955.82,Returned
O0000672,P0284,S0032,3,0.2,2880.0,2538.93,341.07,Returned
O0000672,P0185,S0032,3,0.2,11280.0,9000.03,2279.97,Returned
O0000673,P0165,S0098,4,0.03,29488.0,20442.36,9045.64,Pending
O0000674,P0419,S0002,4,0.05,3420.0,2330.8,1089.2,Completed
O0000674,P0404,S0002,2,0.1,7560.0,6354.44,1205.56,Completed
O0000675,P0226,S0090,4,0.03,4268.0,2477.16,1790.84,Completed
O0000676,P0306,S0028,2,0.12,1056.0,758.08,297.92,Completed
O0000676,P0345,S0028,4,0.1,27000.0,18680.64,8319.36,Completed
O0000676,P0370,S0028,1,0.03,8633.0,4873.62,3759.38,Completed
O0000677,P0058,S0003,2,0.1,12060.0,9492.98,2567.02,Completed
O0000678,P0324,S0095,4,0.2,59520.0,55317.4,4202.6,Completed
O0000678,P0191,S0095,4,0.03,8924.0,6128.68,2795.32,Completed
O0000679,P0309,S0006,2,0.12,1936.0,1674.7,261.3,Completed
O0000679,P0220,S0006,1,0.25,2025.0,1537.99,487.01,Completed
O0000680,P0354,S0086,1,0,100,53.47,46.53,Completed
O0000680,P0048,S0086,2,0.15000000000000002,3400.0,2366.8,1033.2,Completed
O0000680,P0029,S0086,3,0.1,88020.0,66000.18,22019.82,Completed
O0000680,P0003,S0086,2,0.15000000000000002,65450.0,50241.22,15208.78,Completed
O0000681,P0055,S0068,2,0.15,3570.0,2593.9,976.1,Completed
O0000681,P0344,S0068,3,0.08,20148.0,14809.02,5338.98,Completed
O0000682,P0038,S0085,1,0.08,18308.0,14502.47,3805.53,Cancelled
O0000683,P0412,S0024,4,0.1,17640.0,9803.2,7836.8,Completed
O0000683,P0181,S0024,2,0.25,1650.0,1288.24,361.76,Completed
O0000683,P0140,S0024,1,0,6400,4311.03,2088.97,Completed
O0000684,P0077,S0049,2,0.1,53460.0,34984.36,18475.64,Completed
O0000684,P0276,S0049,2,0.2,3520.0,2491.94,1028.06,Completed
O0000684,P0163,S0049,3,0.03,13968.0,7965.66,6002.34,Completed
O0000685,P0126,S0009,2,0,4600,2246.14,2353.86,Completed
O0000686,P0394,S0041,1,0.05,2945.0,1821.16,1123.84,Completed
O0000686,P0333,S0041,2,0.08,8280.0,5200.94,3079.06,Completed
O0000686,P0031,S0041,1,0.25,5400.0,4221.16,1178.84,Completed
O0000686,P0236,S0041,3,0.15,1785.0,1161.78,623.22,Completed
O0000687,P0026,S0095,3,0.2,121920.0,74416.08,47503.92,Completed
O0000688,P0031,S0042,2,0.08,13248.0,8442.32,4805.68,Completed
O0000688,P0023,S0042,1,0.08,25576.0,18941.23,6634.77,Completed
O0000689,P0249,S0056,4,0.2,2880.0,2444.92,435.08,Completed
O0000689,P0298,S0056,3,0.05,1995.0,1027.98,967.02,Completed
O0000690,P0213,S0015,3,0.25,6300.0,5618.61,681.39,Completed
O0000691,P0326,S0008,4,0.05,54720.0,36555.36,18164.64,Completed
O0000691,P0229,S0008,4,0.12,4928.0,3918.92,1009.08,Completed
O0000692,P0271,S0070,3,0.15,3570.0,2665.29,904.71,Completed
O0000692,P0116,S0070,4,0.1,15120.0,10936.24,4183.76,Completed
O0000693,P0231,S0029,2,0.15,2380.0,1399.24,980.76,Completed
O0000693,P0065,S0029,4,0.2,16960.0,12620.88,4339.12,Completed
O0000693,P0302,S0029,3,0.03,291.0,176.7,114.3,Completed
O0000693,P0244,S0029,4,0.15,2040.0,1325.76,714.24,Completed
O0000694,P0171,S0067,4,0.15,12580.0,8396.36,4183.64,Cancelled
O0000694,P0291,S0067,3,0,900,546.75,353.25,Cancelled
O0000695,P0042,S0099,1,0.25,8100.0,7785.16,314.84,Completed
O0000696,P0346,S0096,2,0.15,0.0,0.0,0.0,Completed
O0000696,P0383,S0096,2,0,11000,7374.66,3625.34,Completed
O0000696,P0133,S0096,4,0.12,17600.0,11597.16,6002.84,Completed
O0000697,P0420,S0008,1,0,1300,725.04,574.96,Completed
O0000697,P0033,S0008,3,0.13,40455.0,25790.4,14664.6,Completed
O0000697,P0160,S0008,1,0.08,4048.0,2680.03,1367.97,Completed
O0000698,P0137,S0013,3,0.2,12480.0,9302.67,3177.33,Returned
O0000699,P0020,S0047,3,0.05,58140.0,39872.4,18267.6,Returned
O0000699,P0221,S0047,1,0,2300,1514.89,785.11,Returned
O0000700,P0058,S0034,1,0.16999999999999998,5561.0,4746.49,814.51,Completed
O0000700,P0207,S0034,4,0.15,4760.0,3301.56,1458.44,Completed
O0000700,P0265,S0034,4,0.12,6336.0,5411.88,924.12,Completed
O0000701,P0034,S0096,4,0.1,52560.0,37397.6,15162.4,Completed
O0000702,P0172,S0082,3,0.08,16560.0,11342.07,5217.93,Completed
O0000702,P0151,S0082,1,0.15000000000000002,2125.0,1741.5,383.5,Completed
O0000703,P0341,S0081,2,0.15,39950.0,26720.4,13229.6,Completed
O0000703,P0360,S0081,2,0,1600,798.58,801.42,Completed
O0000704,P0388,S0048,2,0.05,3800.0,2341.6,1458.4,Completed
O0000704,P0255,S0048,3,0.25,1575.0,1328.37,246.63,Completed
O0000704,P0212,S0048,3,0.08,5244.0,3860.34,1383.66,Completed
O0000704,P0389,S0048,3,0.1,21600.0,14250.27,7349.73,Completed
O0000705,P0399,S0063,1,0.08,2116.0,1327.58,788.42,Completed
O0000705,P0215,S0063,4,0.08,2944.0,2474.08,469.92,Completed
O0000706,P0029,S0090,1,0.2,26080.0,22000.06,4079.94,Completed
O0000706,P0258,S0090,1,0,600,352.97,247.03,Completed
O0000707,P0412,S0093,4,0.03,19012.0,9803.2,9208.8,Completed
O0000708,P0217,S0055,2,0.03,5432.0,3741.4,1690.6,Completed
O0000709,P0235,S0076,4,0.12,5984.0,4058.36,1925.64,Completed
O0000710,P0356,S0028,3,0.1,1080.0,839.67,240.33,Completed
O0000711,P0404,S0053,2,0.05,7980.0,6354.44,1625.56,Completed
O0000711,P0198,S0053,3,0.1,5940.0,3233.34,2706.66,Completed
O0000711,P0218,S0053,2,0.12,1584.0,1044.96,539.04,Completed
O0000712,P0157,S0033,2,0.2,13760.0,8442.16,5317.84,Completed
O0000712,P0295,S0033,2,0.12,352.0,222.32,129.68,Completed
O0000712,P0319,S0033,2,0.2,26240.0,19594.68,6645.32,Completed
O0000713,P0391,S0043,1,0.12,4400.0,2530.54,1869.46,Completed
O0000714,P0179,S0075,1,0.03,6596.0,4000.32,2595.68,Completed
O0000715,P0203,S0025,2,0.15,1530.0,1362.14,167.86,Completed
O0000716,P0406,S0054,1,0.2,4000.0,2784.1,1215.9,Completed
O0000716,P0399,S0054,4,0.1,8280.0,5310.32,2969.68,Completed
O0000717,P0124,S0097,1,0.2,2640.0,2476.78,163.22,Completed
O0000718,P0134,S0076,1,0.05,1900.0,1338.18,561.82,Completed
O0000718,P0176,S0076,2,0.15,3910.0,2772.42,1137.58,Completed
O0000719,P0241,S0043,3,0.05,1710.0,944.52,765.48,Completed
O0000719,P0338,S0043,1,0.15,3910.0,2524.97,1385.03,Completed
O0000719,P0140,S0043,3,0.12,16896.0,12933.09,3962.91,Completed
O0000720,P0073,S0069,2,0.08,33672.0,25447.58,8224.42,Completed
O0000720,P0005,S0069,1,0.2,28000.0,21185.36,6814.64,Completed
O0000720,P0152,S0069,2,0.08,6808.0,4941.24,1866.76,Completed
O0000721,P0338,S0016,1,0.12,4048.0,2524.97,1523.03,Completed
O0000721,P0322,S0016,4,0.15,89420.0,51821.2,37598.8,Completed
O0000721,P0403,S0016,2,0.15,7990.0,6133.16,1856.84,Completed
O0000722,P0267,S0089,3,0.1,1080.0,878.01,201.99,Completed
O0000722,P0148,S0089,3,0,14100,7498.35,6601.65,Completed
O0000722,P0263,S0089,3,0,1800,1322.82,477.18,Completed
O0000722,P0027,S0089,3,0.03,117273.0,61194.51,56078.49,Completed
O0000723,P0311,S0053,2,0.03,776.0,451.08,324.92,Completed
O0000724,P0185,S0025,4,0.05,17860.0,12000.04,5859.96,Completed
O0000724,P0100,S0025,1,0.12,3256.0,2008.4,1247.6,Completed
O0000724,P0070,S0025,1,0,5600,2743.51,2856.49,Completed
O0000724,P0229,S0025,4,0.2,4480.0,3918.92,561.08,Completed
O0000725,P0212,S0088,4,0.05,7220.0,5147.12,2072.88,Completed
O0000725,P0224,S0088,2,0.03,1164.0,739.18,424.82,Completed
O0000726,P0104,S0015,4,0.08,31648.0,21843.92,9804.08,Completed
O0000727,P0391,S0078,2,0.1,9000.0,5061.08,3938.92,Completed
O0000727,P0112,S0078,3,0.05,20805.0,12209.28,8595.72,Completed
O0000728,P0030,S0078,2,0.15,49130.0,32186.86,16943.14,Cancelled
O0000729,P0210,S0088,3,0.2,2880.0,2548.77,331.23,Completed
O0000730,P0028,S0024,2,0.08,117392.0,87819.78,29572.22,Completed
O0000730,P0116,S0024,2,0.05,7980.0,5468.12,2511.88,Completed
O0000731,P0367,S0019,2,0.25,40800.0,26640.88,14159.12,Completed
O0000731,P0119,S0019,2,0,12000,8046.7,3953.3,Completed
O0000731,P0338,S0019,2,0.08,8464.0,5049.94,3414.06,Completed
O0000731,P0281,S0019,3,0.05,1710.0,1035.09,674.91,Completed
O0000732,P0354,S0094,4,0.1,360.0,213.88,146.12,Returned
O0000732,P0375,S0094,3,0.12,74976.0,53770.62,21205.38,Returned
O0000733,P0418,S0063,4,0.1,4320.0,2470.8,1849.2,Completed
O0000733,P0302,S0063,4,0.03,388.0,235.6,152.4,Completed
O0000733,P0114,S0063,4,0.08,2576.0,1570.16,1005.84,Completed
O0000734,P0072,S0014,4,0.12,70752.0,55481.24,15270.76,Completed
O0000734,P0061,S0014,2,0.25,5850.0,5566.48,283.52,Completed
O0000735,P0221,S0063,4,0.05,8740.0,6059.56,2680.44,Completed
O0000735,P0183,S0063,4,0.12,4224.0,2632.6,1591.4,Completed
O0000736,P0256,S0082,3,0.12,1320.0,1006.5,313.5,Completed
O0000736,P0391,S0082,2,0.12,8800.0,5061.08,3738.92,Completed
O0000737,P0350,S0096,2,0.1,1620.0,1296.66,323.34,Completed
O0000737,P0281,S0096,3,0.25,1350.0,1035.09,314.91,Completed
O0000737,P0163,S0096,4,0.2,15360.0,10620.88,4739.12,Completed
O0000737,P0319,S0096,3,0.2,39360.0,29392.02,9967.98,Completed
O0000738,P0331,S0049,4,0.1,46800.0,34751.6,12048.4,Completed
O0000739,P0350,S0099,4,0.1,3240.0,2593.32,646.68,Completed
O0000740,P0174,S0094,4,0.25,4800.0,4224.36,575.64,Completed
O0000741,P0123,S0048,4,0,13200,9797.36,3402.64,Completed
